id;type_panne;machine;gravite;duree_heures;date;site
8721;DAfaut logiciel;Compresseur;AlevAe;28.95;14052023;Group
8723;Usure mAcanique;Convoyeur;Critique;10.94;11072024;
8725;Panne Alectrique;Compresseur;AlevAe;44.22;20042025;
8728;DAfaut logiciel;Convoyeur;Moyenne;7.48;23102023;
8732;Panne Alectrique;Pompe;Moyenne;26.26;12102024;Ltd
8734;Fuite hydraulique;Compresseur;Critique;26.4;2062024;
8739;ProblAme de;Compresseur;Moyenne;8.08;14062024;
8742;Panne pneumatique;Convoyeur;Moyenne;14.35;17062023;
8743;Usure mAcanique;Compresseur;Critique;31.09;4022024;
8744;DAfaut logiciel;Pompe;Faible;18.4;5022024;
8746;DAfaut logiciel;Compresseur;Moyenne;47.05;5042024;Inc
8747;Fuite hydraulique;Compresseur;Critique;40.12;7022025;
8749;Usure mAcanique;Convoyeur;Faible;11.21;5102024;
8750;ProblAme de;Convoyeur;Faible;9.96;19022024;
8751;Panne pneumatique;Pompe;Moyenne;47.82;11022024;PLC
8752;Panne pneumatique;Pompe;Faible;3.94;3122024;
8755;Surchauffe moteur;Convoyeur;Critique;20.48;10082023;
8756;ProblAme de;Compresseur;Critique;47.53;15122024;
8758;DAfaut logiciel;Pompe;Moyenne;37.66;9102024;
8761;Usure mAcanique;Convoyeur;Faible;10.61;22112024;
8762;Fuite hydraulique;Pompe;Moyenne;18.72;7072023;Ltd
8766;DAfaillance capteur;Convoyeur;AlevAe;36.95;17092024;
8768;Fuite hydraulique;Compresseur;Critique;18.24;4082024;
8769;Surchauffe moteur;Pompe;AlevAe;24.81;14062024;
8772;ProblAme de;Convoyeur;AlevAe;8.14;29012025;
8774;Surchauffe moteur;Pompe;AlevAe;42.24;26092023;
8775;Fuite hydraulique;Convoyeur;Faible;34.47;2022025;LLC
8778;DAfaut logiciel;Pompe;AlevAe;46.88;19082024;
8780;DAfaut logiciel;Compresseur;AlevAe;26.9;11042025;Inc
8783;Surchauffe moteur;Convoyeur;Moyenne;19.32;3082024;
8784;ProblAme de;Pompe;Moyenne;17.4;3052023;Inc
8793;DAfaillance capteur;Compresseur;Critique;36.51;14022024;PLC
8794;Surchauffe moteur;Pompe;Critique;24.0;21122024;Group
8796;Usure mAcanique;Convoyeur;Critique;3.99;26072024;
8797;ProblAme de;Compresseur;AlevAe;43.83;25112023;
8800;ProblAme de;Compresseur;Critique;16.57;25122023;
8802;Panne Alectrique;Convoyeur;Critique;26.59;23022025;Inc
8804;ProblAme de;Convoyeur;Faible;40.46;6102024;Inc
8807;Panne Alectrique;Pompe;Moyenne;30.14;4062024;LLC
8808;Panne pneumatique;Pompe;Moyenne;25.12;28062024;
8812;Panne pneumatique;Convoyeur;Critique;33.3;15062024;Group
8815;DAfaut logiciel;Pompe;Moyenne;14.86;28022025;
8816;Panne pneumatique;Pompe;Moyenne;6.56;27082024;
8817;ProblAme de;Compresseur;Moyenne;2.61;2042024;Group
8819;Surchauffe moteur;Pompe;AlevAe;25.35;1102024;
8820;DAfaut logiciel;Convoyeur;Critique;39.91;25062024;
8822;Fuite hydraulique;Compresseur;Critique;15.49;1032024;
8823;DAfaillance capteur;Pompe;Moyenne;27.06;21012024;
8824;DAfaut logiciel;Pompe;AlevAe;14.0;8072024;
8825;Surchauffe moteur;Pompe;Critique;46.4;4062024;
8827;DAfaillance capteur;Compresseur;Moyenne;43.08;25072023;
8828;Panne pneumatique;Convoyeur;Critique;2.04;19082024;
8831;ProblAme de;Pompe;Moyenne;10.25;25102023;
8832;Surchauffe moteur;Convoyeur;Critique;45.59;13012024;LLC
8833;ProblAme de;Compresseur;Critique;1.44;28042024;Ltd
8838;DAfaut logiciel;Convoyeur;Moyenne;30.46;12012024;Ltd
8840;Panne Alectrique;Compresseur;Critique;24.6;30032025;
8842;Usure mAcanique;Compresseur;Faible;4.52;4092024;
8843;Surchauffe moteur;Compresseur;AlevAe;26.44;9092023;
8845;ProblAme de;Pompe;AlevAe;30.22;25102023;Inc
8850;DAfaut logiciel;Compresseur;AlevAe;35.57;14062023;
8857;Panne Alectrique;Convoyeur;AlevAe;14.68;24042024;Ltd
8859;DAfaillance capteur;Convoyeur;Faible;6.9;11012024;
8861;Usure mAcanique;Pompe;Faible;20.01;28072024;
8866;Surchauffe moteur;Pompe;Critique;21.79;6022025;PLC
Also;can degree;Pompe;Moyenne;7.16;19022024;
8869;DAfaut logiciel;Convoyeur;AlevAe;8.35;1072024;
8872;DAfaut logiciel;Convoyeur;Critique;10.9;17102024;
8875;DAfaillance capteur;Convoyeur;Faible;3.51;20072024;Group
8877;ProblAme de;Pompe;Moyenne;13.82;21052023;PLC
8880;ProblAme de;Compresseur;AlevAe;21.83;1012025;LLC
8881;DAfaut logiciel;Convoyeur;AlevAe;3.4;26102024;
8882;Panne Alectrique;Convoyeur;Moyenne;40.17;13022025;
8884;Panne pneumatique;Pompe;Critique;17.26;16032025;
8889;Panne Alectrique;Convoyeur;Moyenne;18.54;16032024;
But;information them;Compresseur;Moyenne;14.05;1122024;
8892;Surchauffe moteur;Convoyeur;Moyenne;9.74;22082023;
8893;DAfaut logiciel;Pompe;Critique;37.43;21012025;
8898;Panne pneumatique;Convoyeur;AlevAe;8.97;5082024;LLC
8903;Panne Alectrique;Compresseur;Critique;34.98;5032025;
8904;Surchauffe moteur;Compresseur;Critique;7.13;26062023;
8909;Usure mAcanique;Compresseur;Critique;26.44;5052024;
8910;DAfaillance capteur;Convoyeur;Moyenne;21.44;1062024;Ltd
8911;Panne pneumatique;Pompe;AlevAe;40.05;8012025;
8912;Surchauffe moteur;Convoyeur;AlevAe;22.18;4092023;
8915;DAfaut logiciel;Convoyeur;AlevAe;23.76;27092024;
8918;DAfaut logiciel;Compresseur;Critique;41.45;22112023;
8921;Fuite hydraulique;Pompe;Moyenne;1.06;24072024;Ltd
8925;DAfaillance capteur;Pompe;Critique;8.83;30092024;Group
8928;Panne Alectrique;Convoyeur;Moyenne;28.36;13112024;Group dark trial
8931;Fuite hydraulique;Compresseur;Critique;16.14;1062023;LLC
8936;DAfaut logiciel;Pompe;AlevAe;43.53;11072023;
8938;DAfaillance capteur;Pompe;Moyenne;37.03;16102024;
8941;DAfaillance capteur;Compresseur;AlevAe;17.02;12042024;
8945;Panne Alectrique;Pompe;AlevAe;24.24;17102024;PLC
8946;Surchauffe moteur;Convoyeur;Moyenne;31.11;9122024;
8950;Fuite hydraulique;Compresseur;Faible;6.5;13122023;Group
8951;Fuite hydraulique;Pompe;AlevAe;22.91;27042023;
8954;DAfaillance capteur;Pompe;AlevAe;13.18;18052023;
8957;DAfaut logiciel;Convoyeur;AlevAe;32.29;9052024;Group
8958;Usure mAcanique;Convoyeur;Moyenne;17.9;16112024;
8960;Surchauffe moteur;Pompe;Critique;39.83;28112023;
8961;Panne Alectrique;Convoyeur;Moyenne;46.21;11062024;
8963;Panne Alectrique;Convoyeur;Moyenne;12.94;12082024;
8965;Panne pneumatique;Compresseur;Faible;34.46;14092024;LLC
8966;Panne pneumatique;Pompe;AlevAe;7.52;28092024;Inc
8970;Panne Alectrique;Pompe;Moyenne;23.09;30012024;Inc
8973;Surchauffe moteur;Convoyeur;Moyenne;1.55;8022024;
8975;DAfaillance capteur;Pompe;AlevAe;4.51;8042025;
8978;Surchauffe moteur;Compresseur;Faible;2.95;19022024;
8981;Surchauffe moteur;Convoyeur;Faible;37.43;19092024;
8983;Panne pneumatique;Convoyeur;AlevAe;37.43;23052024;
8987;Surchauffe moteur;Compresseur;Critique;34.48;6032024;Group
8988;Panne Alectrique;Pompe;Critique;6.94;10042024;
8991;ProblAme de;Pompe;Faible;0.93;25112023;LLC
8996;Surchauffe moteur;Pompe;Critique;11.68;25112023;
8999;Panne Alectrique;Compresseur;Moyenne;13.24;13092024;Group
9000;ProblAme de;Pompe;Moyenne;16.82;19092024;PLC
9002;Surchauffe moteur;Convoyeur;Critique;3.67;26112023;
9011;DAfaut logiciel;Convoyeur;Faible;31.15;29042024;Inc
9016;Fuite hydraulique;Pompe;Critique;18.09;2062024;
9017;DAfaillance capteur;Pompe;AlevAe;24.19;9022025;
9022;DAfaillance capteur;Pompe;Moyenne;9.22;25092023;
9027;DAfaut logiciel;Compresseur;Moyenne;45.14;13112024;
9030;ProblAme de;Pompe;AlevAe;45.67;5112023;
9033;Panne Alectrique;Compresseur;Moyenne;20.04;7072024;
9034;DAfaut logiciel;Pompe;AlevAe;1.82;16082023;
9039;Panne Alectrique;Compresseur;AlevAe;37.07;13012025;LLC
9040;Panne pneumatique;Compresseur;Critique;39.04;5102023;LLC
9041;Usure mAcanique;Compresseur;Critique;22.61;21032024;
9042;Panne pneumatique;Pompe;Critique;31.48;30052024;Inc
9043;Usure mAcanique;Pompe;Faible;46.68;8052024;
9044;Panne Alectrique;Compresseur;Faible;20.45;28012025;
9045;Fuite hydraulique;Convoyeur;Faible;24.03;11062024;
9046;Fuite hydraulique;Convoyeur;AlevAe;43.99;1012025;
9049;Usure mAcanique;Pompe;Critique;46.24;3082024;
9050;ProblAme de;Compresseur;Moyenne;43.02;8042024;Ltd
9054;Panne Alectrique;Compresseur;Critique;36.88;19092023;
9058;Fuite hydraulique;Pompe;AlevAe;15.46;7092024;
9059;DAfaillance capteur;Compresseur;AlevAe;40.59;13072024;
9062;Fuite hydraulique;Pompe;Critique;36.98;14082024;
9063;Fuite hydraulique;Pompe;Moyenne;26.35;18122024;Inc
9067;Fuite hydraulique;Compresseur;Critique;16.85;4022024;
9068;Usure mAcanique;Compresseur;AlevAe;8.01;28112023;
9070;Surchauffe moteur;Compresseur;AlevAe;27.38;11022024;
9071;ProblAme de;Compresseur;Faible;43.15;19062023;
9072;ProblAme de;Compresseur;Faible;41.57;5042025;Increase recent exactly
9075;Panne Alectrique;Convoyeur;Moyenne;39.23;23012025;PLC
9076;Fuite hydraulique;Pompe;Faible;23.77;17112023;LLC
9078;DAfaillance capteur;Compresseur;Critique;13.11;7062023;
9083;ProblAme de;Pompe;Faible;24.35;14082024;
9084;ProblAme de;Compresseur;AlevAe;1.19;4032025;PLC
9085;DAfaillance capteur;Compresseur;Faible;47.93;18102024;
9093;Usure mAcanique;Compresseur;Moyenne;28.35;25062024;
9095;Fuite hydraulique;Pompe;Critique;30.38;8112024;
9096;DAfaillance capteur;Pompe;Critique;12.61;29122024;
9100;ProblAme de;Pompe;Moyenne;40.51;9042025;
9102;Usure mAcanique;Convoyeur;Critique;20.05;2112024;
9105;ProblAme de;Convoyeur;Moyenne;46.09;29012025;Ltd
9106;DAfaut logiciel;Compresseur;AlevAe;40.97;6102023;
Machine;suddenly young;Pompe;Faible;43.12;23022024;
9110;Fuite hydraulique;Pompe;AlevAe;8.13;20122024;
9113;Panne Alectrique;Convoyeur;Critique;40.36;11032025;
9116;Panne pneumatique;Pompe;Moyenne;4.31;7032025;
9119;Fuite hydraulique;Compresseur;Critique;10.54;30122023;PLC
9120;Usure mAcanique;Compresseur;Moyenne;12.14;17042024;
9124;Fuite hydraulique;Compresseur;Moyenne;35.02;24032024;
9128;Fuite hydraulique;Pompe;AlevAe;13.34;13032025;
Art;degree middle;Convoyeur;Faible;40.51;13112023;
9134;DAfaut logiciel;Compresseur;AlevAe;45.04;3062024;
9135;Panne pneumatique;Convoyeur;Critique;17.54;9102023;
9136;ProblAme de;Compresseur;Critique;32.92;15072024;
9137;Panne Alectrique;Pompe;Faible;15.51;11072024;
9139;Panne Alectrique;Pompe;Faible;30.18;18042024;
9142;Panne pneumatique;Compresseur;AlevAe;19.75;26052024;
9143;Panne Alectrique;Compresseur;Moyenne;41.12;12052024;
9144;ProblAme de;Pompe;AlevAe;4.66;25122023;LLC
9148;ProblAme de;Pompe;Critique;6.06;24092023;
9150;DAfaillance capteur;Compresseur;Moyenne;12.86;16102023;
9151;ProblAme de;Compresseur;Faible;43.83;15072023;
9157;Surchauffe moteur;Convoyeur;Critique;19.27;30092024;LLC
9158;Panne Alectrique;Compresseur;AlevAe;28.74;26042023;PLC
9161;DAfaut logiciel;Convoyeur;Faible;7.34;24112024;LLC
9165;Panne pneumatique;Convoyeur;Critique;21.13;10062023;
9168;Panne pneumatique;Convoyeur;Critique;39.06;6062024;LLC
9170;DAfaillance capteur;Convoyeur;AlevAe;18.08;12082024;
9171;Surchauffe moteur;Pompe;AlevAe;32.55;20072024;
9172;Panne pneumatique;Convoyeur;Faible;20.78;31012024;
9177;Usure mAcanique;Convoyeur;AlevAe;41.14;31122024;PLC
9178;Panne Alectrique;Compresseur;Moyenne;19.76;3022025;Inc
9186;Panne Alectrique;Convoyeur;Faible;40.29;23072023;
9188;Panne pneumatique;Compresseur;AlevAe;30.45;13032025;
9193;Surchauffe moteur;Pompe;Moyenne;12.95;23012025;Group
9194;Fuite hydraulique;Compresseur;Critique;42.36;21102023;
9196;DAfaut logiciel;Convoyeur;AlevAe;13.31;21042025;LLC
9198;Surchauffe moteur;Compresseur;Moyenne;16.19;5042025;
9200;Panne pneumatique;Pompe;AlevAe;47.93;6122024;
9202;DAfaut logiciel;Compresseur;Faible;8.42;2112023;
9209;Usure mAcanique;Pompe;Critique;3.81;27032025;LLC
9210;Fuite hydraulique;Convoyeur;Critique;23.78;23112024;
9212;Fuite hydraulique;Pompe;AlevAe;22.23;29062023;
9215;Panne Alectrique;Pompe;AlevAe;44.35;6032024;Ltd
9216;Surchauffe moteur;Pompe;AlevAe;7.76;24112024;
9222;Panne Alectrique;Convoyeur;Critique;43.47;14092024;
9225;ProblAme de;Convoyeur;Critique;5.56;6112023;Inc
9227;ProblAme de;Pompe;Critique;32.85;3102023;Ltd
9229;DAfaillance capteur;Convoyeur;Critique;28.55;23102023;
9231;DAfaillance capteur;Compresseur;AlevAe;46.82;14062023;
9232;DAfaut logiciel;Convoyeur;Critique;36.81;16042025;
9235;DAfaillance capteur;Convoyeur;Critique;9.9;26012025;Inc
9237;DAfaillance capteur;Compresseur;Critique;40.32;14012025;LLC
9239;Usure mAcanique;Convoyeur;Critique;23.6;21112024;
9246;DAfaillance capteur;Pompe;Critique;23.6;18102023;
9248;Fuite hydraulique;Pompe;Faible;27.96;21042025;
9251;Usure mAcanique;Pompe;AlevAe;8.6;15052024;
9253;DAfaut logiciel;Pompe;Critique;43.67;13092023;
9257;DAfaillance capteur;Convoyeur;Faible;22.46;10012025;Group
9262;Surchauffe moteur;Pompe;Faible;13.4;2082023;PLC
9264;DAfaillance capteur;Compresseur;AlevAe;18.78;12042025;
9266;Surchauffe moteur;Convoyeur;AlevAe;14.79;15032025;
9268;DAfaillance capteur;Compresseur;Faible;14.01;6012024;
9272;DAfaut logiciel;Pompe;AlevAe;46.23;11122024;
9281;Usure mAcanique;Convoyeur;Faible;34.81;12062024;Ltd
9283;Surchauffe moteur;Pompe;AlevAe;5.2;13032024;
9286;Panne pneumatique;Convoyeur;AlevAe;0.66;27062024;
9289;DAfaillance capteur;Convoyeur;Moyenne;12.88;19112023;
9292;Surchauffe moteur;Pompe;AlevAe;46.99;7122024;
9294;ProblAme de;Compresseur;Critique;32.52;12032024;Group
9296;DAfaillance capteur;Compresseur;AlevAe;45.35;15102023;Inc
Artist;among picture;Pompe;Faible;38.73;30082023;LLC
Stock;bad indeed;Pompe;AlevAe;24.75;12062023;
9299;Usure mAcanique;Convoyeur;Moyenne;37.92;21122023;
9301;Usure mAcanique;Pompe;Faible;19.95;1122024;
9302;DAfaillance capteur;Pompe;AlevAe;7.49;26032024;PLC
Red;need just;Convoyeur;Faible;2.49;1082023;
9318;Surchauffe moteur;Pompe;Moyenne;8.74;26032024;
9321;Panne pneumatique;Compresseur;Faible;21.76;4032024;
9324;Panne pneumatique;Compresseur;Faible;12.39;1012024;
9325;Panne pneumatique;Pompe;AlevAe;35.95;4082023;
9327;Surchauffe moteur;Pompe;AlevAe;8.71;11102023;
9329;Fuite hydraulique;Convoyeur;Faible;44.48;5062024;
9331;DAfaillance capteur;Compresseur;Critique;31.98;29012025;
9334;Panne Alectrique;Pompe;Moyenne;46.85;13072024;
9338;Panne Alectrique;Convoyeur;AlevAe;34.83;1052023;
9342;ProblAme de;Convoyeur;Moyenne;9.34;18092023;
Fact;see deep;Pompe;Faible;30.6;15082024;
9346;Panne Alectrique;Pompe;AlevAe;45.24;17102023;Group
9347;ProblAme de;Compresseur;AlevAe;32.6;10042025;
9348;Panne pneumatique;Compresseur;AlevAe;9.32;11112023;Inc
9351;DAfaut logiciel;Convoyeur;Faible;40.42;13102023;
9352;Usure mAcanique;Compresseur;AlevAe;20.01;15082023;
9353;DAfaillance capteur;Compresseur;Faible;47.78;13042025;
9356;ProblAme de;Pompe;Moyenne;14.95;15012024;
9357;DAfaut logiciel;Pompe;Critique;46.13;10062024;
9363;Surchauffe moteur;Convoyeur;Faible;33.25;22032025;
9364;Usure mAcanique;Pompe;Moyenne;5.9;13122023;
9365;DAfaillance capteur;Pompe;Critique;30.65;10102024;
9369;DAfaillance capteur;Convoyeur;Critique;26.74;28122023;Ltd
9372;Panne pneumatique;Pompe;AlevAe;8.73;6102024;
9374;Panne pneumatique;Convoyeur;AlevAe;42.87;5052024;
9381;DAfaut logiciel;Pompe;Faible;44.89;19122023;
9384;Panne Alectrique;Pompe;Faible;1.95;29032025;
9387;Panne pneumatique;Compresseur;AlevAe;21.65;7042024;
9390;Panne pneumatique;Compresseur;Critique;30.88;7122024;
9391;Surchauffe moteur;Compresseur;AlevAe;32.81;16082023;
9393;Panne Alectrique;Pompe;Critique;43.78;26052024;
9394;Fuite hydraulique;Pompe;Moyenne;21.66;4122023;
9395;ProblAme de;Pompe;Critique;41.12;28102023;
9402;Surchauffe moteur;Compresseur;AlevAe;11.73;8092024;
9404;ProblAme de;Compresseur;Critique;18.6;19102023;LLC
9405;Fuite hydraulique;Convoyeur;Critique;10.83;5072023;
9407;DAfaut logiciel;Pompe;Critique;4.19;25072024;
9409;Panne Alectrique;Convoyeur;Faible;42.44;25052023;
9414;ProblAme de;Compresseur;AlevAe;21.73;29102023;
9415;Panne Alectrique;Pompe;AlevAe;17.89;3032025;
9416;Panne Alectrique;Convoyeur;Faible;8.66;2062023;
9422;DAfaillance capteur;Compresseur;AlevAe;6.43;22012025;
9423;Fuite hydraulique;Convoyeur;AlevAe;16.37;18102024;
9426;Surchauffe moteur;Compresseur;Critique;37.11;6042024;
9436;Usure mAcanique;Pompe;Moyenne;15.63;5052023;Group
9438;Panne pneumatique;Compresseur;AlevAe;47.98;9112024;
9439;Fuite hydraulique;Convoyeur;Faible;29.8;5032025;
9441;Fuite hydraulique;Convoyeur;Critique;13.65;5012025;LLC
9448;DAfaut logiciel;Convoyeur;Moyenne;4.19;15012024;
9451;Fuite hydraulique;Pompe;Moyenne;6.48;31082024;LLC
9456;Surchauffe moteur;Compresseur;Critique;31.9;9032025;
9457;DAfaillance capteur;Compresseur;Moyenne;29.68;4032025;
9459;Usure mAcanique;Pompe;Moyenne;28.7;8032025;Inc
9461;DAfaut logiciel;Compresseur;AlevAe;33.16;14122024;
9462;Fuite hydraulique;Pompe;Moyenne;1.25;12042025;
9465;DAfaut logiciel;Convoyeur;Faible;41.52;23092024;PLC
9466;DAfaillance capteur;Pompe;Faible;36.09;30122024;Group
9468;Fuite hydraulique;Compresseur;Faible;34.6;3032025;
9471;Fuite hydraulique;Compresseur;Faible;28.38;6122023;
9474;Surchauffe moteur;Compresseur;Critique;46.05;30062023;
9476;ProblAme de;Pompe;Critique;18.0;5112024;
9477;DAfaut logiciel;Compresseur;Faible;6.05;25112023;
9480;DAfaillance capteur;Compresseur;Moyenne;23.5;10052023;
9485;DAfaillance capteur;Convoyeur;AlevAe;8.67;22122023;
9486;Fuite hydraulique;Compresseur;Faible;45.07;11042025;
9490;Panne Alectrique;Convoyeur;Faible;21.91;12102023;
9493;ProblAme de;Compresseur;AlevAe;10.27;30122023;
9500;DAfaut logiciel;Convoyeur;Faible;45.57;19012024;
9502;DAfaut logiciel;Compresseur;Critique;10.66;18052023;
Fall;song it;Compresseur;Moyenne;26.09;27012025;Inc
Large;wind heart;Compresseur;Critique;14.09;11032024;
9515;Panne pneumatique;Compresseur;Moyenne;47.29;18092023;
9517;DAfaut logiciel;Convoyeur;Critique;41.71;19102024;
9519;Panne Alectrique;Convoyeur;AlevAe;40.39;30122023;
9525;DAfaut logiciel;Pompe;AlevAe;12.5;1032024;
9527;Surchauffe moteur;Convoyeur;AlevAe;0.9;10052024;
9531;ProblAme de;Convoyeur;Moyenne;47.5;12092024;LLC
9532;Usure mAcanique;Compresseur;Moyenne;35.11;23042024;
9533;DAfaut logiciel;Convoyeur;AlevAe;8.6;13112024;PLC
9534;Surchauffe moteur;Pompe;Moyenne;6.78;29042023;
9535;Panne pneumatique;Pompe;AlevAe;36.41;3052023;
9538;Usure mAcanique;Compresseur;Critique;12.36;4012024;
9545;Panne Alectrique;Pompe;Moyenne;40.26;27122023;Group
9547;ProblAme de;Convoyeur;Faible;4.98;22092024;
9548;Usure mAcanique;Convoyeur;Moyenne;19.55;3072023;Group
9551;Usure mAcanique;Compresseur;Moyenne;43.38;27062023;Ltd
9552;Panne Alectrique;Convoyeur;Moyenne;10.45;23112024;
9554;Panne Alectrique;Convoyeur;AlevAe;24.1;29062024;
9555;DAfaut logiciel;Convoyeur;Moyenne;9.31;16032025;
9557;Fuite hydraulique;Convoyeur;Faible;46.49;27072024;
9560;Surchauffe moteur;Compresseur;Faible;24.89;21082023;
9562;Surchauffe moteur;Convoyeur;Faible;8.93;27062024;
9564;ProblAme de;Convoyeur;Faible;46.66;27112024;
9567;ProblAme de;Convoyeur;Moyenne;42.15;4052023;Inc
9569;ProblAme de;Compresseur;Moyenne;25.26;22112024;
9570;ProblAme de;Convoyeur;Moyenne;46.02;5012024;PLC
9573;DAfaut logiciel;Compresseur;AlevAe;18.69;13072023;
9578;DAfaut logiciel;Compresseur;Faible;38.22;27072024;
9583;ProblAme de;Pompe;Moyenne;20.47;27062024;
9588;DAfaut logiciel;Compresseur;Faible;12.96;24122023;LLC
9590;ProblAme de;Pompe;Faible;40.94;12102024;
9595;Surchauffe moteur;Compresseur;Critique;39.32;23102023;LLC
9597;Panne pneumatique;Compresseur;Moyenne;19.56;9122023;
9600;DAfaut logiciel;Convoyeur;Faible;30.79;19042024;
9603;Panne Alectrique;Convoyeur;Moyenne;21.66;14032024;
9605;DAfaut logiciel;Compresseur;Moyenne;3.25;12022025;
9610;ProblAme de;Pompe;Faible;19.98;1032024;LLC
9616;Surchauffe moteur;Convoyeur;AlevAe;9.39;14072023;
9620;Panne Alectrique;Compresseur;Moyenne;35.44;29122024;
9621;ProblAme de;Convoyeur;Faible;13.23;28032025;Ltd
9622;DAfaillance capteur;Pompe;Critique;19.52;3112024;Group
9623;DAfaillance capteur;Convoyeur;Moyenne;9.23;21012025;
9626;Fuite hydraulique;Pompe;Moyenne;27.73;3022024;Inc
9627;ProblAme de;Convoyeur;AlevAe;36.27;4092024;
9633;DAfaut logiciel;Pompe;Moyenne;38.75;17112024;
9636;Panne pneumatique;Compresseur;Moyenne;44.02;21022025;
9641;Panne pneumatique;Convoyeur;AlevAe;21.79;12112023;
9646;Usure mAcanique;Pompe;Critique;27.7;1052023;
9648;Surchauffe moteur;Pompe;Faible;39.16;28052023;PLC
9649;Panne Alectrique;Convoyeur;Critique;4.98;5112023;
9650;ProblAme de;Compresseur;Moyenne;41.22;25012025;Group
9653;Panne Alectrique;Compresseur;Critique;32.74;2042024;
9654;Panne pneumatique;Convoyeur;Moyenne;36.91;27032024;Group
9655;Panne Alectrique;Pompe;AlevAe;47.67;30062023;LLC
9658;Fuite hydraulique;Compresseur;Critique;4.78;12112023;
9659;Surchauffe moteur;Compresseur;Critique;38.38;24022025;
9660;Panne Alectrique;Pompe;Critique;4.31;4122023;
9661;DAfaillance capteur;Pompe;Moyenne;21.06;10052023;
9662;Surchauffe moteur;Convoyeur;Critique;10.46;14032025;
9664;Surchauffe moteur;Compresseur;Faible;41.12;16062023;Ltd
9665;Usure mAcanique;Compresseur;Moyenne;21.68;20092023;
9667;Panne pneumatique;Compresseur;AlevAe;36.82;19052024;
9669;Surchauffe moteur;Pompe;Faible;11.84;20072024;
9673;Panne Alectrique;Compresseur;Faible;28.34;1032024;
9684;ProblAme de;Pompe;Moyenne;3.03;15082023;Ltd
9686;Fuite hydraulique;Convoyeur;AlevAe;17.01;21072024;PLC
9687;Surchauffe moteur;Pompe;AlevAe;1.81;11032025;
9688;Usure mAcanique;Convoyeur;Critique;18.87;18022024;
9693;Usure mAcanique;Convoyeur;Critique;23.6;24092023;
9695;Surchauffe moteur;Pompe;Critique;21.52;20082024;
9697;Panne pneumatique;Convoyeur;Moyenne;12.9;25102023;
9699;DAfaillance capteur;Pompe;Critique;45.47;14122024;
9701;Panne Alectrique;Pompe;Moyenne;33.99;27112024;Group
9714;ProblAme de;Pompe;Faible;6.62;24082023;LLC
9716;Panne Alectrique;Pompe;Critique;10.42;20122023;
End;operation cultural;Compresseur;AlevAe;46.7;14092023;Group
9718;DAfaillance capteur;Pompe;Faible;2.23;9062023;
9730;Surchauffe moteur;Pompe;Critique;18.13;13022025;
9735;ProblAme de;Pompe;Critique;23.19;18012024;Inc
9741;Surchauffe moteur;Convoyeur;Faible;20.98;7072024;
Yard;develop cut;Convoyeur;Faible;16.47;25082023;Ltd
9744;Panne pneumatique;Pompe;Critique;2.01;6042024;
9746;ProblAme de;Convoyeur;Moyenne;2.6;18062023;
9752;Fuite hydraulique;Convoyeur;Moyenne;40.47;29062024;
9755;Surchauffe moteur;Compresseur;Moyenne;28.84;14062023;Ltd
9757;ProblAme de;Pompe;Critique;21.14;11062024;
